,Phone Name,Rating ?/5,Number of Ratings,Back/Rare Camera,Front Camera,Processor,Price in INR,Date of Scraping,Company Name,Ram_size,Storage_size,Battery_size
1688,"Alcatel Idol OT6030a (Slate, 4 GB)",3.9,76,8MP Rear Camera,2MP Front Camera,1 Year for Mobile & 6 Months for Accessories,13999,2023-06-17,Alcatel,512.0,4,1800
1689,"Alcatel Onetouch Flash 6042D (Gun Grey, 8 GB)",3.7,2929,13MP Rear Camera,5MP Front Camera,MTK 6592M Processor,9999,2023-06-17,Alcatel,1.0,8,3200
1690,"Alcatel Onetouch Flash 6042D (Crystal White, 8 GB)",3.7,2929,13MP Rear Camera,5MP Front Camera,MTK 6592M Processor,9999,2023-06-17,Alcatel,1.0,8,3200
1691,"Alcatel Scribe (Blue, 4 GB)",0.0,0,5MP Rear Camera,0.3MP Front Camera,Qualcomm Scorpion Processor,12900,2023-06-17,Alcatel,512.0,4,2500
1692,"Lenovo A5 (Black, 32 GB)",4.1,9952,13MP Rear Camera,8MP Front Camera,MediaTek MT6739 Processor,7999,2023-06-17,Lenovo,3.0,32,4000
1693,"Lenovo K8 Plus (Fine Gold, 32 GB)",4.2,307615,13MP + 5MP,8MP Front Camera,MediaTek MTK Helio P25 Octa Core 2.5 GHz Processor,10999,2023-06-17,Lenovo,3.0,32,4000
1694,"Lenovo Phab 2 (Champagne Gold, 32 GB)",4.0,42171,13MP Rear Camera,5MP Front Camera,MTK8735 Processor,10310,2023-06-17,Lenovo,3.0,32,4050
1695,"Lenovo Phab 2 (Gunmetal Gray, 32 GB)",4.0,42171,13MP Rear Camera,5MP Front Camera,MTK8735 Processor,10090,2023-06-17,Lenovo,3.0,32,4050
1696,"Lenovo K10 Note (Black, 64 GB)",4.1,11468,16MP + 5MP + 8MP,16MP Front Camera,Qualcomm SDM710 Processor,16999,2023-06-17,Lenovo,4.0,64,4050
1697,"Lenovo VIBE P1m (Black, 16 GB)",4.0,153294,8MP Rear Camera,5MP Front Camera,MediaTek MT6735P 64-bit Processor,6999,2023-06-17,Lenovo,2.0,16,3900
1698,"Lenovo VIBE P1m (White, 16 GB)",4.0,153294,8MP Rear Camera,5MP Front Camera,MediaTek MT6735P 64-bit Processor,6999,2023-06-17,Lenovo,2.0,16,3900
1699,"Lenovo K8 Plus (Fine Gold, 32 GB)",4.1,22593,13MP + 5MP,8MP Front Camera,MediaTek MTK Helio P25 Octa Core 2.5 GHz Processor,11999,2023-06-17,Lenovo,4.0,32,4000
1700,"Lenovo S930 (Silver, 8 GB)",4.3,104,8MP Rear Camera,1.6MP Front Camera,MediaTek 6582 Processor,13604,2023-06-17,Lenovo,1.0,8,3000
1701,"Lenovo K8 Plus (Venom Black, 32 GB)",4.1,22593,13MP + 5MP,8MP Front Camera,MediaTek MTK Helio P25 Octa Core 2.5 GHz Processor,11999,2023-06-17,Lenovo,4.0,32,4000
1702,"Lenovo K9 Note (Gold, 64 GB)",4.1,2005,16MP + 2MP,8MP Front Camera,Qualcomm Snapdragon SDM450 Processor,11999,2023-06-17,Lenovo,4.0,64,3760
1703,"Lenovo Vibe K5 Note (Grey, 32 GB)",4.1,129407,13MP Rear Camera,8MP Front Camera,Mediatek Helio P10 64-bit Octa Core 1.8GHz Processor,10999,2023-06-17,Lenovo,3.0,32,3500
1704,"Lenovo Z2 Plus (Black, 32 GB)",3.9,4289,13MP Rear Camera,8MP Front Camera,Qualcomm Snapdragon 820 Quad Core 2.15GHz Processor,15499,2023-06-17,Lenovo,3.0,32,3500
1705,"Lenovo K9 Note (Black, 64 GB)",4.1,2005,16MP + 2MP,8MP Front Camera,Qualcomm Snapdragon SDM450 Processor,11999,2023-06-17,Lenovo,4.0,64,3760
1706,"Lenovo Z6 Pro (Black, 128 GB)",3.8,201,48MP + 2MP + 16MP + 8MP,32MP Front Camera,Qualcomm SDM855 Processor,39999,2023-06-17,Lenovo,8.0,128,4000
1707,"Lenovo K9 (Black, 32 GB)",4.2,17887,13MP + 5MP,13MP + 5MP Dual Front Camera,MediaTek P22 Processor,9999,2023-06-17,Lenovo,3.0,32,3000
1708,"Lenovo Vibe K5 Note (Silver, 32 GB)",4.1,273256,13MP Rear Camera,8MP Front Camera,Mediatek Helio P10 64-bit Octa Core 1.8GHz Processor,12499,2023-06-17,Lenovo,4.0,32,3500
1709,"Lenovo A6 Note (Blue, 32 GB)",4.2,19291,13MP + 2MP,5MP Front Camera,MediaTek P22 Octa Core Processor,9999,2023-06-17,Lenovo,3.0,32,4000
1710,"Lenovo K6 Power (Gold, 32 GB)",4.0,83006,13MP Rear Camera,8MP Front Camera,Qualcomm Snapdragon 430 Octa Core 1.4GHz Processor,10999,2023-06-17,Lenovo,4.0,32,4000
1711,"Lenovo K8 Plus (Venom Black, 32 GB)",4.2,307615,13MP + 5MP,8MP Front Camera,MediaTek MTK Helio P25 Octa Core 2.5 GHz Processor,10999,2023-06-17,Lenovo,3.0,32,4000
1712,"Lenovo K6 Power (dark gold, 32 GB)",4.1,241475,13MP Rear Camera,8MP Front Camera,Qualcomm Snapdragon 430 Octa Core 1.4GHz Processor,9999,2023-06-17,Lenovo,3.0,32,4000
1713,"Lenovo K6 Power (Silver, 32 GB)",4.1,241475,13MP Rear Camera,8MP Front Camera,Qualcomm Snapdragon 430 Octa Core 1.4GHz Processor,9999,2023-06-17,Lenovo,3.0,32,4000
1714,"Lenovo K6 Power (Grey/Dark Grey, 32 GB)",4.1,241475,13MP Rear Camera,8MP Front Camera,Qualcomm Snapdragon 430 Octa Core 1.4GHz Processor,9999,2023-06-17,Lenovo,3.0,32,4000
1715,"Lenovo A5 (Gold, 16 GB)",4.1,15949,13MP Rear Camera,8MP Front Camera,MediaTek MT6739 Processor,6999,2023-06-17,Lenovo,2.0,16,4000
1716,"Infinix SMART 7 (Night Black, 64 GB)",4.3,33752,13MP + AI Lens,5MP Front Camera,Unisoc Spreadtrum SC9863A1 Processor,7499,2023-06-17,Infinix,4.0,64,6000
1717,"Infinix SMART 7 (Emerald Green, 64 GB)",4.3,33752,13MP + AI Lens,5MP Front Camera,Unisoc Spreadtrum SC9863A1 Processor,7499,2023-06-17,Infinix,4.0,64,6000
1718,"Infinix SMART 7 (Azure Blue, 64 GB)",4.3,33752,13MP + AI Lens,5MP Front Camera,Unisoc Spreadtrum SC9863A1 Processor,7499,2023-06-17,Infinix,4.0,64,6000
1719,"Infinix HOT 30i (Glacier Blue, 128 GB)",4.3,22569,50MP + AI Lens,5MP Front Camera,G37 Processor,9499,2023-06-17,Infinix,8.0,128,5000
1720,"Infinix HOT 30i (Diamond White, 128 GB)",4.3,22569,50MP + AI Lens,5MP Front Camera,G37 Processor,9499,2023-06-17,Infinix,8.0,128,5000
1721,"Infinix HOT 30i (Glacier Blue, 64 GB)",4.3,5503,50MP + AI Lens,5MP Front Camera,G37 Processor,8399,2023-06-17,Infinix,4.0,64,5000
1722,"Infinix HOT 30i (Diamond White, 64 GB)",4.3,5503,50MP + AI Lens,5MP Front Camera,G37 Processor,8399,2023-06-17,Infinix,4.0,64,5000
1723,"Infinix HOT 30i (Mirror Black, 64 GB)",4.3,5503,50MP + AI Lens,5MP Front Camera,G37 Processor,8399,2023-06-17,Infinix,4.0,64,5000
1724,"Infinix HOT 30i (Mirror Black, 128 GB)",4.3,22569,50MP + AI Lens,5MP Front Camera,G37 Processor,9499,2023-06-17,Infinix,8.0,128,5000
1725,"Infinix HOT 30i (Marigold, 128 GB)",4.3,22569,50MP + AI Lens,5MP Front Camera,G37 Processor,9499,2023-06-17,Infinix,8.0,128,5000
1726,"Infinix HOT 30i (Marigold, 64 GB)",4.3,5503,50MP + AI Lens,5MP Front Camera,G37 Processor,8399,2023-06-17,Infinix,4.0,64,5000
1727,"Infinix Smart 7 HD (Green Apple, 64 GB)",4.4,6252,8MP + AI Lens,5MP Front Camera,"Spreadtrum 
SC9863A1 Processor",6199,2023-06-17,Infinix,2.0,64,5000
1728,"Infinix Smart 6 HD (Force Black, 32 GB)",4.3,33810,8MP Rear Camera,5MP Front Camera,Mediatek Helio A22 Processor,5999,2023-06-17,Infinix,2.0,32,5000
1729,"Infinix Smart 6 HD (Origin Blue, 32 GB)",4.3,33810,8MP Rear Camera,5MP Front Camera,Mediatek Helio A22 Processor,5999,2023-06-17,Infinix,2.0,32,5000
1730,"Infinix Smart 6 HD (Aqua Sky, 32 GB)",4.3,33810,8MP Rear Camera,5MP Front Camera,Mediatek Helio A22 Processor,5999,2023-06-17,Infinix,2.0,32,5000
1731,"Infinix Hot 20 5G (Blaster Green, 128 GB)",4.1,5494,50MP + AI Lens,8MP Front Camera,Dimensity 810 Processor,13499,2023-06-17,Infinix,6.0,128,5000
1732,"Infinix HOT 20 5G (Space Blue, 64 GB)",4.2,10930,50MP + AI Lens,8MP Front Camera,Dimensity 810 Processor,11499,2023-06-17,Infinix,4.0,64,5000
1733,"Infinix HOT 20 5G (Blaster Green, 64 GB)",4.2,10930,50MP + AI Lens,8MP Front Camera,Dimensity 810 Processor,11499,2023-06-17,Infinix,4.0,64,5000
1734,"Infinix Hot 20 5G (Space Blue, 128 GB)",4.1,5494,50MP + AI Lens,8MP Front Camera,Dimensity 810 Processor,13499,2023-06-17,Infinix,6.0,128,5000
1735,"Infinix Note 12 Pro 5G (Force Black, 128 GB)",4.1,27133,108MP + 2MP (Depth) + 2MP (Macro),16MP Front Camera,Mediatek Dimensity 810 5G Processor,17999,2023-06-17,Infinix,8.0,128,5000
1736,"Infinix Note 12 Pro 5G (Snowfall, 128 GB)",4.1,27133,108MP + 2MP (Depth) + 2MP (Macro),16MP Front Camera,Mediatek Dimensity 810 5G Processor,17999,2023-06-17,Infinix,8.0,128,5000
1737,"Infinix HOT 20 5G (Racing Black, 64 GB)",4.2,10930,50MP + AI Lens,8MP Front Camera,Dimensity 810 Processor,11499,2023-06-17,Infinix,4.0,64,5000
1738,"Infinix NOTE 12i (Alpine White, 64 GB)",4.2,5955,50 MP + 2 MP + QVGA,8MP Front Camera,Mediatek Helio G85 Processor,10499,2023-06-17,Infinix,4.0,64,5000
1739,"Infinix NOTE 12i (Metaverse Blue, 64 GB)",4.2,5955,50 MP + 2 MP + QVGA,8MP Front Camera,Mediatek Helio G85 Processor,10499,2023-06-17,Infinix,4.0,64,5000
1740,"Infinix NOTE 12i (Metaverse Blue, 64 GB)",4.2,5955,50 MP + 2 MP + QVGA,8MP Front Camera,Mediatek Helio G85 Processor,10499,2023-06-17,Infinix,4.0,64,5000
1741,"Infinix Hot 20 5G (Racing Black, 128 GB)",4.1,5494,50MP + AI Lens,8MP Front Camera,Dimensity 810 Processor,13499,2023-06-17,Infinix,6.0,128,5000
1742,"Infinix Smart 7 HD (Ink Black, 64 GB)",4.4,6252,8MP + AI Lens,5MP Front Camera,"Spreadtrum 
SC9863A1 Processor",6199,2023-06-17,Infinix,2.0,64,5000
1743,"Infinix Smart 7 HD (Silk Blue, 64 GB)",4.4,6252,8MP + AI Lens,5MP Front Camera,"Spreadtrum 
SC9863A1 Processor",6199,2023-06-17,Infinix,2.0,64,5000
1744,"Infinix Smart 7 HD (Jade White, 64 GB)",4.4,6252,8MP + AI Lens,5MP Front Camera,Spreadtrum SC9863A1 Processor,6199,2023-06-17,Infinix,2.0,64,5000
1745,"Infinix HOT 20 Play (Racing Black, 64 GB)",4.4,25096,13Mp + AI Lens,8MP Front Camera,MediaTek G37 Processor,8499,2023-06-17,Infinix,4.0,64,6000
1746,"Infinix HOT 20 Play (Luna Blue, 64 GB)",4.4,25096,13Mp + AI Lens,8MP Front Camera,MediaTek G37 Processor,8499,2023-06-17,Infinix,4.0,64,6000
1747,"Infinix HOT 20 Play (Fantasy Purple, 64 GB)",4.4,25096,13Mp + AI Lens,8MP Front Camera,MediaTek G37 Processor,8499,2023-06-17,Infinix,4.0,64,6000
1748,"Infinix HOT 20 Play (Aurora Green, 64 GB)",4.4,25096,13Mp + AI Lens,8MP Front Camera,MediaTek G37 Processor,8499,2023-06-17,Infinix,4.0,64,6000
1749,"Infinix Zero 5G 2023 (Submariner Black, 128 GB)",4.1,3299,50MP + 2MP + 2MP,16MP Front Camera,Mediatek Dimensity 920 Processor,16599,2023-06-17,Infinix,8.0,128,5000
1750,"Infinix Hot 12 (7° Purple, 64 GB)",4.2,27533,50 MP + 2 MP Depth Lens + AI Lens,8MP Front Camera,Meditek Helio G37 Processor,8999,2023-06-17,Infinix,4.0,64,6000
1751,"Infinix Hot 12 (Turquoise Cyan, 64 GB)",4.2,27533,50 MP + 2 MP Depth Lens + AI Lens,8MP Front Camera,Meditek Helio G37 Processor,8999,2023-06-17,Infinix,4.0,64,6000
1752,"Infinix Hot 12 (Polar Black, 64 GB)",4.2,27533,50 MP + 2 MP Depth Lens + AI Lens,8MP Front Camera,Meditek Helio G37 Processor,8999,2023-06-17,Infinix,4.0,64,6000
1753,"Infinix Hot 12 (Exploratory Blue, 64 GB)",4.2,27533,50 MP + 2 MP Depth Lens + AI Lens,8MP Front Camera,Meditek Helio G37 Processor,8999,2023-06-17,Infinix,4.0,64,6000
1754,"Infinix Zero 5G 2023 (Pearly White, 128 GB)",4.1,3299,50MP + 2MP + 2MP,16MP Front Camera,Mediatek Dimensity 920 Processor,16599,2023-06-17,Infinix,8.0,128,5000
1755,"Infinix Zero 5G 2023 (Coral Orange, 128 GB)",4.1,3299,50MP + 2MP + 2MP,16MP Front Camera,Mediatek Dimensity 920 Processor,16599,2023-06-17,Infinix,8.0,128,5000
1756,"Infinix Note 12 (Force Black, 128 GB)",4.2,13349,50MP + 2MP Depth + AI Lens,16MP Front Camera,MediaTek Helio G88 Processor,12999,2023-06-17,Infinix,6.0,128,5000
1757,"Infinix Note 12 (Force Black, 64 GB)",4.2,27194,50MP + 2MP Depth + AI Lens,16MP Front Camera,MediaTek Helio G88 Processor,10999,2023-06-17,Infinix,4.0,64,5000
1758,"Infinix Zero 20 (Glitter Gold, 128 GB)",4.2,3729,108MP + 13MP + 2MP,60 MP with OIS,Mediatek G99 Processor,16999,2023-06-17,Infinix,8.0,128,4500
1759,"Infinix Zero 20 (Green Fantasy, 128 GB)",4.2,3729,108MP + 13MP + 2MP,60 MP with OIS,Mediatek G99 Processor,16999,2023-06-17,Infinix,8.0,128,4500
1760,"Infinix Zero 20 (DEEP GRAY, 128 GB)",4.2,3729,108MP + 13MP + 2MP,60 MP with OIS,Mediatek G99 Processor,16999,2023-06-17,Infinix,8.0,128,4500
1761,"Infinix Smart 6 (Starry Purple, 64 GB)",4.3,32464,8 MP + Depth Lens,5MP Front Camera,Mediatek Helio A22 Processor,6999,2023-06-17,Infinix,2.0,64,5000
1762,"Infinix Smart 6 (Heart Of Ocean, 64 GB)",4.3,32464,8 MP + Depth Lens,5MP Front Camera,Mediatek Helio A22 Processor,6999,2023-06-17,Infinix,2.0,64,5000
1763,"Infinix Smart 6 (Light Sea Green, 64 GB)",4.3,32464,8 MP + Depth Lens,5MP Front Camera,Mediatek Helio A22 Processor,6999,2023-06-17,Infinix,2.0,64,5000
1764,"Infinix Smart 6 (Light Sea Green, 64 GB)",4.3,32464,8 MP + Depth Lens,5MP Front Camera,Mediatek Helio A22 Processor,6999,2023-06-17,Infinix,2.0,64,5000
1765,"Infinix Note 12 (Jewel Blue, 128 GB)",4.2,13349,50MP + 2MP Depth + AI Lens,16MP Front Camera,MediaTek Helio G88 Processor,12999,2023-06-17,Infinix,6.0,128,5000
1766,"Infinix Zero 5G 2023 TURBO (Submariner Black, 256 GB)",4.0,2084,50MP + 2MP + 2MP,16MP Front Camera,Mediatek Dimensity 1080 Processor,18599,2023-06-17,Infinix,8.0,256,5000
1767,"Infinix HOT 12 Play (Daylight Green, 64 GB)",4.3,117061,13MP + Depth Lens,8MP Front Camera,Unisoc T610 Processor,8999,2023-06-17,Infinix,4.0,64,6000
1768,"Infinix Zero 5G 2023 TURBO (Pearly White, 256 GB)",4.0,2084,50MP + 2MP + 2MP,16MP Front Camera,Mediatek Dimensity 1080 Processor,18599,2023-06-17,Infinix,8.0,256,5000
1769,"Infinix Zero 5G 2023 TURBO (Coral Orange, 256 GB)",4.0,2084,50MP + 2MP + 2MP,16MP Front Camera,Mediatek Dimensity 1080 Processor,18599,2023-06-17,Infinix,8.0,256,5000
1770,"Infinix Note 12 5G (Snowfall, 64 GB)",4.2,19564,50 MP + 2 MP Depth Lens + AI Lens,16MP Front Camera,Mediatek Dimensity 810 5G Processor,14999,2023-06-17,Infinix,6.0,64,5000
1771,"Infinix Note 12 Pro (Volcanic Grey, 256 GB)",4.2,5685,108MP + 2MP Depth Lens + AI lens,16MP Front Camera,Mediatek Helio G99 Processor,16999,2023-06-17,Infinix,8.0,256,5000
1772,"Infinix Hot 12 Pro (Halo White, 64 GB)",4.2,11007,50 MP + Depth Lens,8MP Front Camera,Unisoc T616 Processor,9999,2023-06-17,Infinix,6.0,64,5000
1773,"Infinix HOT 12 Play (Racing Black, 64 GB)",4.3,117061,13MP + Depth Lens,8MP Front Camera,Unisoc T610 Processor,8999,2023-06-17,Infinix,4.0,64,6000
1774,"Infinix Hot 12 Pro (Lightsaber Green, 128 GB)",4.0,5240,50 MP + Depth Lens,8MP Front Camera,Unisoc T616 Processor,12999,2023-06-17,Infinix,8.0,128,5000
1775,"Infinix Hot 12 Pro (Electric Blue, 64 GB)",4.2,11007,50 MP + Depth Lens,8MP Front Camera,Unisoc T616 Processor,9999,2023-06-17,Infinix,6.0,64,5000
1776,"Infinix Hot 12 Pro (Lightsaber Green, 64 GB)",4.2,11007,50 MP + Depth Lens,8MP Front Camera,Unisoc T616 Processor,9999,2023-06-17,Infinix,6.0,64,5000
1777,"Infinix Hot 12 Pro (Racing Black, 64 GB)",4.2,11007,50 MP + Depth Lens,8MP Front Camera,Unisoc T616 Processor,9999,2023-06-17,Infinix,6.0,64,5000
1778,"Infinix Note 12 5G (Force Black, 64 GB)",4.2,19564,50 MP + 2 MP Depth Lens + AI Lens,16MP Front Camera,Mediatek Dimensity 810 5G Processor,14999,2023-06-17,Infinix,6.0,64,5000
1779,"Infinix Note 12 Pro (Tuscany Blue, 256 GB)",4.2,5685,108MP + 2MP Depth Lens + AI lens,16MP Front Camera,Mediatek Helio G99 Processor,16999,2023-06-17,Infinix,8.0,256,5000
1780,"Infinix Hot 12 Pro (Electric Blue, 128 GB)",4.0,5240,50 MP + Depth Lens,8MP Front Camera,Unisoc T616 Processor,12999,2023-06-17,Infinix,8.0,128,5000
1781,"Infinix Hot 12 Pro (Racing Black, 128 GB)",4.0,5240,50 MP + Depth Lens,8MP Front Camera,Unisoc T616 Processor,12999,2023-06-17,Infinix,8.0,128,5000
1782,"Infinix Note 11s Free Fire Edition (Mithril Grey, 128 GB)",4.3,8157,50 MP + 2 MP Depth Lens + 2 MP Macro Lens,16MP Front Camera,MediaTek Helio G96 Processor,15999,2023-06-17,Infinix,8.0,128,5000
1783,"Infinix Hot 11 (Emerald Green, 64 GB)",4.3,16419,13MP + Depth Lens,8MP Front Camera,MediaTek Helio G70 Processor,9999,2023-06-17,Infinix,4.0,64,5200
1784,"Infinix Hot 11 (Silver Wave, 64 GB)",4.3,16419,13MP + Depth Lens,8MP Front Camera,MediaTek Helio G70 Processor,9999,2023-06-17,Infinix,4.0,64,5200
1785,"Infinix Smart 5A (Quetzal Cyan, 32 GB)",4.3,79849,8MP + Depth Sensor,8MP Front Camera,MediaTek Helio A20 Processor,7199,2023-06-17,Infinix,2.0,32,5000
1786,"Infinix Smart 5A (Midnight Black, 32 GB)",4.3,79849,8MP + Depth Sensor,8MP Front Camera,MediaTek Helio A20 Processor,7199,2023-06-17,Infinix,2.0,32,5000
1787,"Infinix Note 11s Free Fire Edition (Haze Green, 128 GB)",4.3,8157,50 MP + 2 MP Depth Lens + 2 MP Macro Lens,16MP Front Camera,MediaTek Helio G96 Processor,15999,2023-06-17,Infinix,8.0,128,5000
1788,"Infinix Smart 5A (Ocean Wave, 32 GB)",4.3,79849,8MP + Depth Sensor,8MP Front Camera,MediaTek Helio A20 Processor,7199,2023-06-17,Infinix,2.0,32,5000
1789,"Infinix Hot 11 2022 (Polar Black, 64 GB)",4.2,17968,13 MP + 2 MP Depth Lens,8MP Front Camera,UniSoc T610 Processor,9999,2023-06-17,Infinix,4.0,64,5000
1790,"Infinix Smart 6 Plus (Tranquil Sea Blue, 64 GB)",4.2,12712,8 MP + Depth Lens,5MP Front Camera,Mediatek Helio G25 Processor,8299,2023-06-17,Infinix,3.0,64,5000
1791,"Infinix Hot 11S (Polar Black, 128 GB)",4.3,50667,50 MP + 2 MP + AI Lens,8MP Front Camera,Mediatek Helio G88 Processor,11999,2023-06-17,Infinix,4.0,128,5000
1792,"Infinix Hot 11S (Green Wave, 128 GB)",4.3,50667,50 MP + 2 MP + AI Lens,8MP Front Camera,Mediatek Helio G88 Processor,11999,2023-06-17,Infinix,4.0,128,5000
1793,"Infinix Note 11 (Celestial Snow, 128 GB)",4.2,11290,50 MP + 2 MP Depth Lens + AI Lens,16MP Front Camera,Mediatek Helio G88 Processor,16999,2023-06-17,Infinix,6.0,128,5000
1794,"Infinix Note 11 (Celestial Snow, 64 GB)",4.3,39201,50 MP + 2 MP + AI Lens,16MP Front Camera,Mediatek Helio G88 Processor,12499,2023-06-17,Infinix,4.0,64,5000
1795,"Infinix Note 11 (Glacier Green, 64 GB)",4.3,39201,50 MP + 2 MP + AI Lens,16MP Front Camera,Mediatek Helio G88 Processor,12499,2023-06-17,Infinix,4.0,64,5000
1796,"Infinix Note 11 (Graphite Black, 64 GB)",4.3,39201,50 MP + 2 MP + AI Lens,16MP Front Camera,Mediatek Helio G88 Processor,12499,2023-06-17,Infinix,4.0,64,5000
1797,"Infinix Note 11 (Glacier Green, 128 GB)",4.2,11290,50 MP + 2 MP Depth Lens + AI Lens,16MP Front Camera,Mediatek Helio G88 Processor,16999,2023-06-17,Infinix,6.0,128,5000
1798,"Infinix Note 11s (Haze Green, 64 GB)",4.3,12319,50 MP + 2 MP Depth Lens + 2 MP Macro Lens,16MP Front Camera,MediaTek Helio G96 Processor,13999,2023-06-17,Infinix,6.0,64,5000
1799,"Infinix Hot 11S (Green Wave, 64 GB)",4.3,50667,50MP + 2MP + AI Lens,8MP Front Camera,MediaTek Helio G88 Processor,10999,2023-06-17,Infinix,4.0,64,5000
1800,"Infinix Hot 11 2022 (Sunset Gold, 64 GB)",4.2,17968,13 MP + 2 MP Depth Lens,8MP Front Camera,UniSoc T610 Processor,9999,2023-06-17,Infinix,4.0,64,5000
1801,"Infinix Hot 11 2022 (Aurora Green, 64 GB)",4.2,17968,13 MP + 2 MP Depth Lens,8MP Front Camera,UniSoc T610 Processor,9999,2023-06-17,Infinix,4.0,64,5000
1802,"Infinix Hot 11S (Polar Black, 64 GB)",4.3,50667,50MP + 2MP + AI Lens,8MP Front Camera,MediaTek Helio G88 Processor,10999,2023-06-17,Infinix,4.0,64,5000
1803,"Infinix Zero Ultra (Coslight Silver, 256 GB)",4.1,1127,200MP + 13MP + 2MP,32MP Front Camera,Mediatek Dimensity 920 Processor,32999,2023-06-17,Infinix,8.0,256,4500
1804,"Infinix Hot 11S (Silver Wave, 128 GB)",4.3,50667,50 MP + 2 MP + AI Lens,8MP Front Camera,Mediatek Helio G88 Processor,11999,2023-06-17,Infinix,4.0,128,5000
1805,"Infinix Smart HD 2021 (Quartz Green, 32 GB)",4.3,66729,8MP Rear Camera,5MP Front Camera,MediaTek Helio A20 Processor,7499,2023-06-17,Infinix,2.0,32,5000
1806,"Infinix Zero 5G (Horizon Blue, 128 GB)",4.2,10773,48 MP + 13 MP Portrait Lens + 2 MP Bokeh Lens,16MP Front Camera,Mediatek Dimensity 900 Processor,19999,2023-06-17,Infinix,8.0,128,5000
1807,"Infinix Note 12 TURBO (Jewel Blue, 128 GB)",4.2,8693,50 MP + 2 MP Depth Lens + AI lens,16MP Front Camera,Mediatek Helio G96 Processor,13999,2023-06-17,Infinix,8.0,128,5000
1808,"Infinix Note 12 (Jewel Blue, 64 GB)",4.2,27194,50MP + 2MP Depth + AI Lens,16MP Front Camera,MediaTek Helio G88 Processor,10999,2023-06-17,Infinix,4.0,64,5000
1809,"Infinix HOT 12 Play (Champagne Gold, 64 GB)",4.3,117061,13MP + Depth Lens,8MP Front Camera,Unisoc T610 Processor,8999,2023-06-17,Infinix,4.0,64,6000
1810,"Infinix HOT 12 Play (Horizon Blue, 64 GB)",4.3,117061,13MP + Depth Lens,8MP Front Camera,Unisoc T610 Processor,8999,2023-06-17,Infinix,4.0,64,6000
1811,"Infinix Smart 5 (Obsidian Black, 32 GB)",4.3,107450,13MP + Low Light Sensor,8MP Front Camera,MediaTek Helio G25 Processor,7499,2023-06-17,Infinix,2.0,32,6000
1812,"Infinix Smart 5 (Aegean Blue, 32 GB)",4.3,107450,13MP + Low Light Sensor,8MP Front Camera,MediaTek Helio G25 Processor,7499,2023-06-17,Infinix,2.0,32,6000
1813,"Infinix Note 11s Free Fire Edition (Symphony Cyan, 128 GB)",4.3,8157,50 MP + 2 MP Depth Lens + 2 MP Macro Lens,16MP Front Camera,Mediatek Helio G96 Processor,15999,2023-06-17,Infinix,8.0,128,5000
1814,"Infinix Smart 6 Plus (Miracle Black, 64 GB)",4.2,12712,8 MP + Depth Lens,5MP Front Camera,Mediatek Helio G25 Processor,8299,2023-06-17,Infinix,3.0,64,5000
1815,"Infinix Smart 5 (Obsidian Black, 32 GB)",4.3,107450,13MP + Low Light Sensor,8MP Front Camera,MediaTek Helio G25 Processor,7499,2023-06-17,Infinix,2.0,32,6000
1816,"Infinix Smart HD 2021 (Topaz Blue, 32 GB)",4.3,66729,8MP Rear Camera,5MP Front Camera,MediaTek Helio A20 Processor,6499,2023-06-17,Infinix,2.0,32,5000
1817,"Infinix Smart 5 (7° Purple, 32 GB)",4.3,107450,13MP + Low Light Sensor,8MP Front Camera,MediaTek Helio G25 Processor,7499,2023-06-17,Infinix,2.0,32,6000
1818,"Infinix Smart 6 Plus (Crystal Violet, 64 GB)",4.2,12712,8 MP + Depth Lens,5MP Front Camera,Mediatek Helio G25 Processor,8299,2023-06-17,Infinix,3.0,64,5000
1819,"Infinix Smart HD 2021 (Obsidian Black, 32 GB)",4.3,66729,8MP Rear Camera,5MP Front Camera,MediaTek Helio A20 Processor,6499,2023-06-17,Infinix,2.0,32,5000
1820,"Infinix Note 11 (Graphite Black, 128 GB)",4.2,11290,50 MP + 2 MP Depth Lens + AI Lens,16MP Front Camera,Mediatek Helio G88 Processor,16999,2023-06-17,Infinix,6.0,128,5000
1821,"Infinix Note 11s (Mithril Grey, 64 GB)",4.3,12319,50 MP + 2 MP Depth Lens + 2 MP Macro Lens,16MP Front Camera,MediaTek Helio G96 Processor,13999,2023-06-17,Infinix,6.0,64,5000
1822,"Infinix Hot 11S (7° Purple, 64 GB)",4.3,50667,50MP + 2MP + AI Lens,8MP Front Camera,MediaTek Helio G88 Processor,10999,2023-06-17,Infinix,4.0,64,5000
1823,"Infinix Hot 11S (Silver Wave, 64 GB)",4.3,50667,50 MP + 2 MP + AI Lens,8MP Front Camera,Mediatek Helio G88 Processor,10999,2023-06-17,Infinix,4.0,64,5000
1824,"Infinix Hot 11S (7° Purple, 128 GB)",4.3,50667,50 MP + 2 MP + AI Lens,8MP Front Camera,Mediatek Helio G88 Processor,11999,2023-06-17,Infinix,4.0,128,5000
1825,"Infinix Note 12 TURBO (Force Black, 128 GB)",4.2,8704,50 MP + 2 MP Depth Lens + AI lens,16MP Front Camera,Mediatek Helio G96 Processor,13999,2023-06-17,Infinix,8.0,128,5000
1826,"Infinix Hot 12 Pro (Halo White, 128 GB)",4.0,5240,50 MP + Depth Lens,8MP Front Camera,Unisoc T616 Processor,12999,2023-06-17,Infinix,8.0,128,5000
